4	por ejemplo	for example
4	además	besides
4	mientras	while
4	cuando	when
4	antes	before
4	luego	then
10	recibir	to receive
10	traer	to bring
10	poner	to put
10	sacar	to take out
10	colocar	to place
10	tirar	to pull / throw
10	coger	to take / grab
10	lanzar	to throw
10	caer	to fall
10	subir	to go up
10	bajar	to go down
10	sentarse	to sit down
10	construir	to build
10	lograr	to achieve
10	decidir	to decide
10	intentar	to try
10	pertenecer	to belong
10	significar	to mean
10	ocurrir	to happen
10	brillar	to shine
10	gustar	to like / please
10	agradecer	to thank
10	saludar	to greet
10	besar	to kiss
10	mirar	to look
10	notar	to notice
10	reconocer	to recognise
10	mover	to move
10	nadar	to swim
10	saltar	to jump
10	crecer	to grow
10	nacer	to be born
7	el médico	doctor
7	la enfermera	nurse
7	el profesor	teacher
7	el policía	police officer
7	el vendedor	salesperson
7	el cocinero	cook
7	el camarero	waiter
7	el conductor	driver
7	el agricultor	farmer
7	el ingeniero	engineer
7	el abogado	lawyer
7	el artista	artist
7	el músico	musician
7	el actor	actor
7	el escritor	writer
7	el científico	scientist
8	la tienda	shop
8	el supermercado	supermarket
8	el mercado	market
8	el restaurante	restaurant
8	la cafetería	café
8	la panadería	bakery
8	la farmacia	pharmacy
8	el correo	post office
8	la iglesia	church
8	el museo	museum
8	el teatro	theatre
8	el cine	cinema
8	el parque	park
8	la biblioteca	library
8	el ayuntamiento	town hall
8	la policía	police
8	el hospital	hospital
8	el aseo	toilet
8	el ascensor	lift
8	la escalera	stairs
9	el deporte	sport
9	el fútbol	football
9	el partido	match
9	el equipo	team
9	la pelota	ball
9	el gol	goal
9	nadar	to swim
9	correr	to run
9	saltar	to jump
9	ganar	to win
9	perder	to lose
9	entrenar	to train
9	el jugador	player
9	el estadio	stadium
9	el campeonato	championship
9	la victoria	victory
7	la herramienta	tool
7	el martillo	hammer
7	las tijeras	scissors
7	el espejo	mirror
7	la toalla	towel
7	el jabón	soap
7	el cepillo	brush
7	el peine	comb
7	la manta	blanket
7	la almohada	pillow
7	la cortina	curtain
7	la alfombra	carpet
7	el enchufe	plug / socket
7	la pila	battery
7	la nevera	fridge
7	el horno	oven
5	pronto	soon
5	de repente	suddenly
5	por fin	finally
5	enseguida	right away
5	antes	before
5	entonces	then
5	en todas partes	everywhere
5	en ninguna parte	nowhere
5	en algún sitio	somewhere
5	dentro	inside
5	fuera	outside
5	arriba	up / above
5	abajo	down / below
5	delante	in front
5	detrás	behind
5	lejos	far
5	cerca	near
5	exactamente	exactly
5	despacio	slowly
5	deprisa	quickly
6	el segundo	second
6	la primavera	spring
6	el verano	summer
6	el otoño	autumn
6	el invierno	winter
6	el lunes	Monday
6	el martes	Tuesday
6	el miércoles	Wednesday
6	el jueves	Thursday
6	el viernes	Friday
6	el sábado	Saturday
6	el domingo	Sunday
6	el fin de semana	weekend
6	la fiesta	party / holiday
6	el cumpleaños	birthday
6	el futuro	future
6	el pasado	past
6	el presente	present
6	esta noche	tonight
6	pasado mañana	day after tomorrow
8	el hombro	shoulder
8	la rodilla	knee
8	el codo	elbow
8	la piel	skin
8	la sangre	blood
8	el hueso	bone
8	el cerebro	brain
8	el pulmón	lung
8	la lengua	tongue
8	el labio	lip
8	la mejilla	cheek
8	la frente	forehead
8	la barbilla	chin
8	la uña	nail
8	el talón	heel
8	la muñeca	wrist
4	empezar	to start
4	parar	to stop
4	continuar	to continue
4	llegar	to arrive
4	salir	to depart
4	subir	to get on / go up
4	bajar	to get off / go down
4	cambiar	to change
4	acompañar	to accompany
4	regresar	to come back
4	irse	to go away
4	entrar	to come in
4	salir	to go out
4	abrir	to open
4	cerrar	to close
4	encender	to switch on
4	apagar	to switch off
4	llamar	to phone
4	prestar atención	to pay attention
4	ir de compras	to go shopping
4	ordenar	to tidy
4	recoger	to pick up
4	preparar	to prepare
4	repetir	to repeat
4	contar	to tell / count
4	informar	to report
4	describir	to describe
4	mencionar	to mention
4	sugerir	to suggest
4	recomendar	to recommend
4	prometer	to promise
4	disculparse	to apologise
6	mejorar	to improve
6	comparar	to compare
6	elegir	to choose
6	coleccionar	to collect
6	compartir	to share
6	conectar	to connect
6	separar	to separate
6	mezclar	to mix
6	llenar	to fill
6	vaciar	to empty
6	cortar	to cut
6	romper	to break
6	reparar	to repair
6	limpiar	to clean
6	lavar	to wash
6	secar	to dry
6	planchar	to iron
6	coser	to sew
6	pintar	to paint
6	dibujar	to draw
6	construir	to build
6	cavar	to dig
6	plantar	to plant
6	cosechar	to harvest
6	regar	to water
6	hornear	to bake
6	freír	to fry
6	asar	to roast / grill
6	remover	to stir
6	probar	to taste
6	servir	to serve
6	pedir	to order
7	pensar en	to think of
7	alegrarse	to be glad
7	enfadarse	to get angry
7	asustarse	to get scared
7	acordarse	to remember
7	enamorarse	to fall in love
7	casarse	to marry
7	divorciarse	to divorce
7	nacer	to be born
7	morir	to die
7	crecer	to grow
7	vivir	to live
7	respirar	to breathe
7	toser	to cough
7	estornudar	to sneeze
7	sudar	to sweat
7	temblar	to tremble
7	sentir	to feel
7	tocar	to touch
7	oler	to smell
7	saborear	to savour
7	notar	to notice
7	observar	to observe
7	mirar	to look at
7	descubrir	to discover
7	explorar	to explore
7	medir	to measure
7	pesar	to weigh
7	contar	to count
7	calcular	to calculate
7	soñar	to dream
7	despertar	to wake
5	el plátano	banana
5	la naranja	orange
5	el limón	lemon
5	la fresa	strawberry
5	la cereza	cherry
5	la uva	grape
5	la pera	pear
5	el melocotón	peach
5	el tomate	tomato
5	la cebolla	onion
5	el ajo	garlic
5	la zanahoria	carrot
5	la lechuga	lettuce
5	el pepino	cucumber
5	la judía	bean
5	el guisante	pea
5	el champiñón	mushroom
5	el maíz	corn
5	la pasta	pasta
5	la pizza	pizza
5	la salchicha	sausage
5	el jamón	ham
5	el pollo	chicken
5	la ternera	beef
5	el cerdo	pork
5	el marisco	seafood
5	la gamba	prawn
5	el pastel	cake
5	la galleta	biscuit
5	el chocolate	chocolate
5	el helado	ice cream
5	la miel	honey
5	la mermelada	jam
5	el aceite	oil
5	el vinagre	vinegar
5	la pimienta	pepper
5	la harina	flour
5	la nata	cream
5	el yogur	yoghurt
5	la comida	meal
6	el salón	living room
6	el comedor	dining room
6	el pasillo	hallway
6	el sótano	basement
6	el desván	attic
6	el balcón	balcony
6	el garaje	garage
6	el tejado	roof
6	la escalera	staircase
6	el horno	oven
6	la cocina	stove
6	la nevera	fridge
6	la lavadora	washing machine
6	el lavavajillas	dishwasher
6	el televisor	TV set
6	la calefacción	heating
6	el aire acondicionado	air conditioning
6	la estantería	shelf
6	el cajón	drawer
6	el sillón	armchair
6	el fregadero	sink
6	la ducha	shower
6	la bañera	bathtub
6	el inodoro	toilet
6	el grifo	tap
6	la bombilla	light bulb
6	el interruptor	switch
6	el cable	cable
6	la basura	rubbish
6	el alquiler	rent
6	el vecino	neighbour
6	el casero	landlord
7	la piedra	stone
7	la arena	sand
7	la tierra	soil
7	la hierba	grass
7	la hoja	leaf
7	la raíz	root
7	la rama	branch
7	la semilla	seed
7	la cosecha	harvest
7	el campo	field
7	el prado	meadow
7	la colina	hill
7	el valle	valley
7	la cueva	cave
7	la costa	coast
7	la isla	island
7	la cascada	waterfall
7	el arroyo	stream
7	el estanque	pond
7	el pantano	swamp
7	el desierto	desert
7	la selva	jungle
7	el volcán	volcano
7	el terremoto	earthquake
7	la tormenta	storm
7	el trueno	thunder
7	el relámpago	lightning
7	la niebla	fog
7	la escarcha	frost
7	el hielo	ice
7	el calor	heat
7	la sombra	shadow
7	la estrella	star
7	el planeta	planet
7	el sol	sun
7	el universo	universe
8	el conejo	rabbit
8	la liebre	hare
8	la ardilla	squirrel
8	el zorro	fox
8	el lobo	wolf
8	el ciervo	deer
8	el erizo	hedgehog
8	el pato	duck
8	el ganso	goose
8	el gallo	rooster
8	la paloma	pigeon
8	el búho	owl
8	el águila	eagle
8	la mariposa	butterfly
8	la mosca	fly
8	el mosquito	mosquito
8	la hormiga	ant
8	el escarabajo	beetle
8	el gusano	worm
8	la serpiente	snake
8	el lagarto	lizard
8	la rana	frog
8	la tortuga	turtle
8	el tiburón	shark
8	la ballena	whale
8	el delfín	dolphin
8	el tigre	tiger
8	el mono	monkey
8	la jirafa	giraffe
8	la cebra	zebra
8	el camello	camel
8	el ratón	mouse
6	grueso	thick
6	delgado	thin
6	ancho	wide
6	estrecho	narrow
6	profundo	deep
6	llano	flat
6	redondo	round
6	cuadrado	square
6	recto	straight
6	torcido	crooked
6	afilado	sharp
6	romo	blunt
6	duro	hard
6	blando	soft
6	liso	smooth
6	áspero	rough
6	brillante	bright
6	oscuro	dark
6	claro	clear
6	turbio	murky
6	dulce	sweet
6	agrio	sour
6	amargo	bitter
6	salado	salty
6	fresco	fresh
6	podrido	rotten
6	maduro	ripe
6	crudo	raw
6	cocido	cooked
6	delicioso	delicious
6	asqueroso	disgusting
6	sano	healthy
8	amable	kind
8	educado	polite
8	maleducado	rude
8	honesto	honest
8	simpático	nice
8	antipático	unpleasant
8	listo	clever
8	tonto	silly
8	trabajador	hardworking
8	perezoso	lazy
8	valiente	brave
8	miedoso	fearful
8	paciente	patient
8	impaciente	impatient
8	generoso	generous
8	tacaño	stingy
8	tímido	shy
8	seguro	confident
8	serio	serious
8	gracioso	funny
8	raro	strange
8	normal	normal
8	común	common
8	especial	special
8	famoso	famous
8	popular	popular
8	conocido	well-known
8	extranjero	foreign
8	parecido	similar
8	mismo	same
8	distinto	different
8	único	unique
9	el espacio	space
9	la cantidad	quantity
9	el número	number
9	la parte	part
9	el conjunto	whole / set
9	la mitad	half
9	el final	end
9	el principio	beginning
9	el medio	middle
9	la serie	series
9	la consecuencia	consequence
9	la causa	cause
9	el efecto	effect
9	el objetivo	objective
9	el plan	plan
9	la decisión	decision
9	la elección	choice
9	la solución	solution
9	el deber	duty
9	la responsabilidad	responsibility
9	el significado	meaning
9	la ventaja	advantage
9	la desventaja	disadvantage
9	la dificultad	difficulty
9	la situación	situation
9	la condición	condition
9	el cambio	change
9	el desarrollo	development
9	el progreso	progress
9	el crecimiento	growth
9	la meta	goal
9	el propósito	purpose
7	el humor	mood
7	la satisfacción	satisfaction
7	la decepción	disappointment
7	la sorpresa	surprise
7	la emoción	excitement
7	el aburrimiento	boredom
7	la soledad	loneliness
7	el orgullo	pride
7	la vergüenza	shame
7	la culpa	guilt
7	la envidia	envy
7	los celos	jealousy
7	la lástima	pity
7	la gratitud	gratitude
7	el cariño	affection
7	el asombro	amazement
7	contento	happy
7	satisfecho	content
7	infeliz	unhappy
7	emocionado	excited
7	relajado	relaxed
7	estresado	stressed
7	agotado	exhausted
7	confundido	confused
7	decepcionado	disappointed
7	entusiasmado	enthusiastic
7	curioso	curious
7	preocupado	worried
7	el negocio	business
7	el comercio	trade
7	el cliente	customer
7	la venta	sale
7	la compra	purchase
7	la oferta	offer
7	la demanda	demand
7	la ganancia	profit
7	la pérdida	loss
7	el coste	cost
7	el impuesto	tax
7	la factura	invoice
7	el recibo	receipt
7	el sueldo	salary
7	el salario	wage
7	la deuda	debt
7	el préstamo	loan
7	el crédito	credit
7	la cuenta	account
7	la moneda	coin
7	el billete	banknote
7	el efectivo	cash
7	la economía	economy
7	la industria	industry
7	la fábrica	factory
7	el producto	product
7	la mercancía	goods
7	la entrega	delivery
7	el contrato	contract
7	la inversión	investment
7	la acción	share / stock
7	el gerente	manager
7	el empleado	employee
7	el departamento	department
7	la reunión	meeting
7	el pedido	order
8	la ciencia	science
8	la investigación	research
8	el experimento	experiment
8	la teoría	theory
8	la tecnología	technology
8	la máquina	machine
8	el motor	engine
8	el aparato	device
8	la pantalla	screen
8	el teclado	keyboard
8	el ratón	mouse
8	la impresora	printer
8	el programa	software
8	la red	network
8	el servidor	server
8	la conexión	connection
8	la señal	signal
8	la energía	energy
8	la corriente	current
8	la fuerza	force
8	la velocidad	speed
8	el peso	weight
8	la longitud	length
8	la altura	height
8	la anchura	width
8	el área	area
8	el volumen	volume
8	la temperatura	temperature
8	la sustancia	substance
8	el elemento	element
8	el metal	metal
8	el plástico	plastic
8	la química	chemistry
8	la física	physics
8	la biología	biology
8	las matemáticas	mathematics
8	el arte	art
8	el cuadro	painting
8	el dibujo	drawing
8	la escultura	sculpture
8	el artista	artist
8	el concierto	concert
8	la ópera	opera
8	el instrumento	instrument
8	la guitarra	guitar
8	el piano	piano
8	el tambor	drum
8	el cantante	singer
8	el grupo	band
8	la novela	novel
8	el poema	poem
8	la historia	story / history
8	la revista	magazine
8	el artículo	article
8	el programa	programme
8	el actor	actor
8	el escenario	stage
8	la función	performance
8	el público	audience
8	la cultura	culture
8	la tradición	tradition
8	la fiesta	festival
8	la celebración	celebration
8	el baile	dance
8	la canción	song
8	la melodía	melody
8	el ritmo	rhythm
8	el teatro	theatre
7	la educación	education
7	la asignatura	subject
7	la conferencia	lecture
7	los deberes	homework
7	el ejercicio	exercise
7	la prueba	test
7	el título	degree
7	el conocimiento	knowledge
7	la habilidad	ability
7	el error	mistake
7	la corrección	correction
7	la explicación	explanation
7	el ejemplo	example
7	la regla	rule
7	el idioma	language
7	el alfabeto	alphabet
7	la letra	letter
7	la sílaba	syllable
7	la frase	sentence
7	la gramática	grammar
7	el significado	meaning
7	la pronunciación	pronunciation
7	el párrafo	paragraph
7	la página	page
7	el capítulo	chapter
7	la nota	note
7	el lápiz	pencil
7	la goma	eraser
7	la regla	ruler
7	la pizarra	blackboard
7	el diccionario	dictionary
7	la biblioteca	library
9	la sociedad	society
9	el gobierno	government
9	el estado	state
9	el pueblo	people / nation
9	el ciudadano	citizen
9	la política	politics
9	el partido	party
9	la elección	election
9	el voto	vote
9	la ley	law
9	el derecho	right
9	el tribunal	court
9	el juez	judge
9	el abogado	lawyer
9	el crimen	crime
9	el ladrón	thief
9	el castigo	punishment
9	la cárcel	prison
9	la seguridad	security
9	la paz	peace
9	la guerra	war
9	el ejército	army
9	el soldado	soldier
9	la frontera	border
9	la libertad	freedom
9	la igualdad	equality
9	la justicia	justice
9	la religión	religion
9	la iglesia	church
9	el dios	god
9	la fe	faith
9	la nación	nation
7	el tratamiento	treatment
7	el examen	examination
7	la operación	operation
7	la inyección	injection
7	la pastilla	pill
7	la receta	prescription
7	la venda	bandage
7	la herida	wound
7	la lesión	injury
7	el accidente	accident
7	la gripe	flu
7	el resfriado	cold
7	la tos	cough
7	la alergia	allergy
7	el dentista	dentist
7	la farmacia	pharmacy
7	el seguro médico	health insurance
7	el paciente	patient
7	el diagnóstico	diagnosis
7	la cura	cure
7	la nutrición	nutrition
7	la dieta	diet
7	el ejercicio	exercise
7	el sueño	sleep
7	el descanso	rest
7	el cuidado	care
7	la higiene	hygiene
7	embarazada	pregnant
7	ciego	blind
7	sordo	deaf
7	discapacitado	disabled
7	la sangre	blood
6	el metro	underground
6	el tranvía	tram
6	el taxi	taxi
6	el camión	lorry
6	la moto	motorbike
6	el barco	ship
6	la barca	boat
6	el puerto	port
6	la parada	stop
6	el andén	platform
6	el horario	timetable
6	el retraso	delay
6	el tráfico	traffic
6	el semáforo	traffic light
6	la señal	sign
6	el carné de conducir	driving licence
6	la gasolina	petrol
6	la gasolinera	petrol station
6	el aparcamiento	car park
6	la rueda	wheel / tyre
6	el freno	brake
6	el asiento	seat
6	el cinturón	seatbelt
6	el viaje	journey
6	la excursión	excursion
6	el equipaje	luggage
6	la maleta	suitcase
6	la mochila	backpack
6	el pasaporte	passport
6	el visado	visa
6	el alojamiento	accommodation
6	la aduana	customs
7	los vaqueros	jeans
7	la camiseta	T-shirt
7	la blusa	blouse
7	el traje	suit
7	la corbata	tie
7	el cinturón	belt
7	la bufanda	scarf
7	los guantes	gloves
7	la gorra	cap
7	las botas	boots
7	las sandalias	sandals
7	la ropa interior	underwear
7	el pijama	pyjamas
7	el bañador	swimsuit
7	el bolso	bag
7	la cartera	wallet
7	la joya	jewellery
7	el anillo	ring
7	el collar	necklace
7	el reloj	watch
7	la talla	size
7	la moda	fashion
7	la tela	fabric
7	el algodón	cotton
7	la lana	wool
7	la seda	silk
7	el cuero	leather
7	el botón	button
7	la cremallera	zip
7	el bolsillo	pocket
7	el cuello	collar
7	la manga	sleeve
6	la cosa	thing
6	el objeto	object
6	la caja	box
6	la bolsa	bag
6	el paquete	parcel
6	la carta	letter
6	la tarjeta	card
6	el sobre	envelope
6	el sello	stamp
6	las tijeras	scissors
6	el pegamento	glue
6	la cinta	tape
6	la cuerda	string / rope
6	el hilo	thread
6	la aguja	needle
6	el clavo	nail
6	el tornillo	screw
6	la escalera	ladder
6	el cubo	bucket
6	el cuenco	bowl
6	la olla	pot
6	la sartén	pan
6	la bandeja	tray
6	la cesta	basket
6	la tapa	lid
6	la vela	candle
6	las cerillas	matches
6	la linterna	torch
6	el paraguas	umbrella
6	el abanico	fan
6	la balanza	scales
6	el imán	magnet
6	la conversación	conversation
6	la discusión	discussion
6	el discurso	speech
6	el anuncio	announcement
6	la opinión	opinion
6	el consejo	advice
6	la petición	request
6	el permiso	permission
6	la promesa	promise
6	la advertencia	warning
6	la amenaza	threat
6	la mentira	lie
6	la verdad	truth
6	el secreto	secret
6	el chiste	joke
6	el saludo	greeting
6	el agradecimiento	thanks
6	la disculpa	apology
6	la invitación	invitation
6	el mensaje	message
6	la llamada	call
6	la palabra	word
6	la voz	voice
6	el sonido	sound
6	el ruido	noise
6	el silencio	silence
6	el idioma	language
6	la respuesta	reply
6	los padres	parents
6	la abuela	grandmother
6	el abuelo	grandfather
6	el tío	uncle
6	la tía	aunt
6	el primo	cousin (m)
6	la prima	cousin (f)
6	el sobrino	nephew
6	la sobrina	niece
6	el nieto	grandson
6	la nieta	granddaughter
6	el marido	husband
6	la esposa	wife
6	la pareja	partner
6	la novia	girlfriend
6	el novio	boyfriend
6	los parientes	relatives
6	el vecino	neighbour
6	el conocido	acquaintance
6	el invitado	guest
6	la boda	wedding
