8	geduldig	patient
8	ungeduldig	impatient
8	großzügig	generous
8	geizig	stingy
8	ruhig	quiet
8	schüchtern	shy
8	selbstbewusst	confident
8	ernst	serious
8	lustig	funny
8	seltsam	strange
8	normal	normal
8	gewöhnlich	ordinary
8	besonders	special
8	berühmt	famous
8	beliebt	popular
8	bekannt	well-known
8	fremd	foreign / strange
8	ähnlich	similar
8	gleich	same
8	verschieden	different
9	die Zeit	time
9	der Raum	space
9	die Menge	amount / quantity
9	die Zahl	number
9	der Teil	part
9	das Ganze	whole
9	die Hälfte	half
9	das Ende	end
9	der Anfang	beginning
9	die Mitte	middle
9	die Reihe	row / series
9	die Folge	consequence
9	die Ursache	cause
9	die Wirkung	effect
9	das Ziel	goal
9	der Plan	plan
9	die Entscheidung	decision
9	die Wahl	choice
9	die Lösung	solution
9	die Aufgabe	task
9	die Pflicht	duty
9	die Verantwortung	responsibility
9	die Bedeutung	meaning
9	der Vorteil	advantage
9	der Nachteil	disadvantage
9	die Schwierigkeit	difficulty
9	die Lage	situation
9	der Zustand	condition
9	die Veränderung	change
9	die Entwicklung	development
9	der Fortschritt	progress
9	das Wachstum	growth
7	die Stimmung	mood
7	die Laune	temper / mood
7	die Zufriedenheit	satisfaction
7	die Enttäuschung	disappointment
7	die Überraschung	surprise
7	die Aufregung	excitement
7	die Langeweile	boredom
7	die Einsamkeit	loneliness
7	der Stolz	pride
7	die Scham	shame
7	die Schuld	guilt
7	der Neid	envy
7	die Eifersucht	jealousy
7	das Mitleid	pity
7	die Dankbarkeit	gratitude
7	die Zuneigung	affection
7	glücklich	happy
7	zufrieden	content
7	unglücklich	unhappy
7	aufgeregt	excited
7	entspannt	relaxed
7	gestresst	stressed
7	erschöpft	exhausted
7	verwirrt	confused
7	enttäuscht	disappointed
7	begeistert	enthusiastic
7	neugierig	curious
7	besorgt	worried
7	das Geschäft	business
7	der Handel	trade
7	der Markt	market
7	der Kunde	customer
7	der Verkauf	sale
7	der Kauf	purchase
7	das Angebot	offer
7	die Nachfrage	demand
7	der Gewinn	profit
7	der Verlust	loss
7	die Kosten	costs
7	die Steuer	tax
7	die Rechnung	invoice
7	die Quittung	receipt
7	das Gehalt	salary
7	der Lohn	wage
7	die Schulden	debt
7	der Kredit	loan / credit
7	das Konto	account
7	die Münze	coin
7	der Schein	banknote
7	das Bargeld	cash
7	die Wirtschaft	economy
7	die Industrie	industry
7	die Fabrik	factory
7	das Produkt	product
7	die Ware	goods
7	die Lieferung	delivery
7	der Vertrag	contract
7	die Investition	investment
7	die Aktie	share / stock
7	der Chef	manager
7	der Mitarbeiter	employee
7	die Abteilung	department
7	die Sitzung	session / meeting
7	der Auftrag	order / assignment
8	die Wissenschaft	science
8	die Forschung	research
8	das Experiment	experiment
8	die Theorie	theory
8	die Technik	technology
8	die Maschine	machine
8	der Motor	engine
8	das Gerät	device
8	der Bildschirm	screen
8	die Tastatur	keyboard
8	die Maus	mouse
8	der Drucker	printer
8	die Software	software
8	das Netzwerk	network
8	der Server	server
8	die Verbindung	connection
8	das Signal	signal
8	die Energie	energy
8	der Strom	electricity / current
8	die Kraft	force / power
8	die Geschwindigkeit	speed
8	das Gewicht	weight
8	die Länge	length
8	die Höhe	height
8	die Breite	width
8	die Fläche	area
8	das Volumen	volume
8	die Temperatur	temperature
8	der Stoff	material / substance
8	das Element	element
8	das Metall	metal
8	der Kunststoff	plastic
8	die Chemie	chemistry
8	die Physik	physics
8	die Biologie	biology
8	die Mathematik	mathematics
8	die Kunst	art
8	das Bild	picture
8	das Gemälde	painting
8	die Zeichnung	drawing
8	die Skulptur	sculpture
8	der Künstler	artist
8	das Konzert	concert
8	die Oper	opera
8	das Instrument	instrument
8	die Gitarre	guitar
8	das Klavier	piano
8	die Trommel	drum
8	der Sänger	singer
8	die Band	band
8	der Roman	novel
8	das Gedicht	poem
8	die Geschichte	story / history
8	die Zeitschrift	magazine
8	der Artikel	article
8	die Sendung	broadcast
8	der Schauspieler	actor
8	die Bühne	stage
8	die Vorstellung	performance
8	das Publikum	audience
8	die Kultur	culture
8	die Tradition	tradition
8	das Fest	festival
8	die Feier	celebration
8	der Tanz	dance
8	das Lied	song
8	die Melodie	melody
8	der Rhythmus	rhythm
7	die Bildung	education
7	das Fach	subject
7	die Vorlesung	lecture
7	die Hausaufgabe	homework
7	die Übung	exercise
7	der Test	test
7	das Zeugnis	report / certificate
7	der Abschluss	degree
7	das Wissen	knowledge
7	die Kenntnis	knowledge / skill
7	die Fähigkeit	ability
7	der Fehler	mistake
7	die Korrektur	correction
7	die Erklärung	explanation
7	das Beispiel	example
7	die Regel	rule
7	die Sprache	language
7	das Alphabet	alphabet
7	der Buchstabe	letter
7	die Silbe	syllable
7	der Satz	sentence
7	die Grammatik	grammar
7	die Bedeutung	meaning
7	die Aussprache	pronunciation
7	der Absatz	paragraph
7	die Seite	page
7	das Kapitel	chapter
7	die Notiz	note
7	der Bleistift	pencil
7	der Radiergummi	eraser
7	das Lineal	ruler
7	die Tafel	blackboard
9	die Gesellschaft	society
9	die Regierung	government
9	der Staat	state
9	das Volk	people / nation
9	der Bürger	citizen
9	die Politik	politics
9	die Partei	party
9	die Wahl	election
9	die Stimme	vote / voice
9	das Gesetz	law
9	das Recht	right
9	die Regel	rule
9	das Gericht	court
9	der Richter	judge
9	der Anwalt	lawyer
9	das Verbrechen	crime
9	der Dieb	thief
9	die Strafe	punishment
9	das Gefängnis	prison
9	die Sicherheit	security
9	der Frieden	peace
9	der Krieg	war
9	die Armee	army
9	der Soldat	soldier
9	die Grenze	border
9	die Freiheit	freedom
9	die Gleichheit	equality
9	die Gerechtigkeit	justice
9	die Religion	religion
9	die Kirche	church
9	der Gott	god
9	der Glaube	faith / belief
7	die Behandlung	treatment
7	die Untersuchung	examination
7	die Operation	operation
7	die Spritze	injection
7	die Tablette	pill
7	das Rezept	prescription / recipe
7	der Verband	bandage
7	die Wunde	wound
7	die Verletzung	injury
7	der Unfall	accident
7	die Grippe	flu
7	die Erkältung	cold
7	der Husten	cough
7	der Schnupfen	runny nose
7	die Allergie	allergy
7	der Zahnarzt	dentist
7	die Apotheke	pharmacy
7	die Krankenkasse	health insurance
7	der Patient	patient
7	die Diagnose	diagnosis
7	die Kur	treatment / cure
7	die Ernährung	nutrition
7	die Diät	diet
7	die Übung	exercise
7	der Schlaf	sleep
7	die Erholung	recovery / rest
7	die Pflege	care
7	die Hygiene	hygiene
7	schwanger	pregnant
7	blind	blind
7	taub	deaf
7	behindert	disabled
6	die U-Bahn	underground / metro
6	die Straßenbahn	tram
6	das Taxi	taxi
6	der Lkw	lorry / truck
6	das Motorrad	motorbike
6	das Schiff	ship
6	das Boot	boat
6	der Hafen	harbour / port
6	die Haltestelle	stop
6	der Bahnsteig	platform
6	der Fahrplan	timetable
6	die Verspätung	delay
6	der Verkehr	traffic
6	die Ampel	traffic light
6	das Schild	sign
6	der Führerschein	driving licence
6	das Benzin	petrol
6	die Tankstelle	petrol station
6	der Parkplatz	car park
6	der Reifen	tyre
6	die Bremse	brake
6	das Rad	wheel
6	der Sitz	seat
6	der Gurt	seatbelt
6	die Reise	journey
6	der Ausflug	excursion
6	das Gepäck	luggage
6	der Koffer	suitcase
6	der Rucksack	backpack
6	der Pass	passport
6	das Visum	visa
6	die Unterkunft	accommodation
